iteration,problem instance,problem seed,algorithm seed,starting fitness,ensemble number,fitness,number of runs,heuristics
43,11,1043,1043,0.0957344320486877,3,0.07013328189301915,56,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
44,11,1044,1044,0.09760035460993544,3,0.08403854007147948,17,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
45,11,1045,1045,0.09734513677812107,3,0.06180573643413012,68,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
46,11,1046,1046,0.09127407219116268,3,0.06662479381445152,48,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
47,11,1047,1047,0.09302493651600552,3,0.07315413456601616,34,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
48,11,1048,1048,0.09563564908722888,3,0.08012966751918993,58,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
49,11,1049,1049,0.08942071246820427,3,0.05531021784234824,91,"[7, 312, 212, 101, 81, 91, 334, 14, 193, 176, 55, 65, 288, 232, 79, 88, 299, 5, 265, 124]"
0,0,1000,1000,0.08989069643806458,4,0.039840786240783244,49,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
1,0,1001,1001,0.10198448139350869,4,0.03991984711984409,46,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
2,0,1002,1002,0.08962743221690583,4,0.04077029757029482,34,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
3,0,1003,1003,0.097868783068783,4,0.03988555828555529,47,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
4,0,1004,1004,0.09727259259259236,4,0.05772111381454148,15,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
5,0,1005,1005,0.09724888888888894,4,0.03467980295566275,52,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
6,0,1006,1006,0.08983009037745804,4,0.03484838533114121,53,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
7,0,1007,1007,0.09816465608465619,4,0.040168386568383285,41,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
8,0,1008,1008,0.10130102929532903,4,0.035645977011491525,48,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
9,0,1009,1009,0.09698116402116386,4,0.04484052287581408,50,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
10,0,1010,1010,0.09754539682539776,4,0.0495730508014095,30,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
11,0,1011,1011,0.09832126984127032,4,0.03058370370370256,51,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
12,0,1012,1012,0.08919978734715639,4,0.0445250544662279,29,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
13,0,1013,1013,0.09729904761904684,4,0.045359041394332555,31,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
14,0,1014,1014,0.09704550264550194,4,0.03153580246913379,55,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
15,0,1015,1015,0.08906730462519952,4,0.053139945799456245,27,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
16,0,1016,1016,0.10161942465030382,4,0.039423641823638444,37,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
17,0,1017,1017,0.09808126984126986,4,0.04393006535947419,52,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
18,0,1018,1018,0.1020944840327277,4,0.054392195121947484,19,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
19,0,1019,1019,0.09703365079365112,4,0.044793681917209116,54,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
20,0,1020,1020,0.09370395120657737,4,0.04453311546840577,43,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
21,0,1021,1021,0.09336324582338928,4,0.03599584017514823,56,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
22,0,1022,1022,0.10839085894405154,4,0.05303436314362875,22,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
23,0,1023,1023,0.08514020783373266,4,0.035683415435136756,52,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
24,0,1024,1024,0.09320583399628724,4,0.04452549019607488,31,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
25,0,1025,1025,0.09387048528241837,4,0.04877174680792962,34,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
26,0,1026,1026,0.09826666666666783,4,0.0440283224400837,39,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
27,0,1027,1027,0.09732296296296361,4,0.04860592230371896,30,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
28,0,1028,1028,0.09327393264386141,4,0.0392718536718516,52,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
29,0,1029,1029,0.09399628745690825,4,0.05774685050013173,16,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
30,0,1030,1030,0.1015070994985493,4,0.03602627257799451,54,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
31,0,1031,1031,0.09312818880933438,4,0.05362688346883149,25,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
32,0,1032,1032,0.08962700691121717,4,0.04017646737646441,60,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
33,0,1033,1033,0.08967527910685802,4,0.035922714833056535,61,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
34,0,1034,1034,0.10128477170757422,4,0.035166940339352415,67,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
35,0,1035,1035,0.10153496964898379,4,0.034821018062394904,50,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
36,0,1036,1036,0.10045246766956939,4,0.04406993464051967,31,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
37,0,1037,1037,0.10101916072842476,4,0.03937886977886651,44,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
38,0,1038,1038,0.09815894179894114,4,0.044421350762524736,40,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
39,0,1039,1039,0.08995151515151523,4,0.04396470588235013,35,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
40,0,1040,1040,0.08920361509835262,4,0.03950990990990666,41,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
41,0,1041,1041,0.09386836382922359,4,0.044000653594768235,35,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
42,0,1042,1042,0.09807767195767125,4,0.03990565110564892,60,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
43,0,1043,1043,0.0972374603174605,4,0.040179524979521375,37,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
44,0,1044,1044,0.09759555555555521,4,0.03474767378215371,48,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
45,0,1045,1045,0.09967337028239798,4,0.040230412230409685,40,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
46,0,1046,1046,0.1009397730271836,4,0.04037324597324321,49,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
47,0,1047,1047,0.0976770370370379,4,0.03129547325102655,53,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
48,0,1048,1048,0.09342052505966614,4,0.049704536810645905,23,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
49,0,1049,1049,0.09351514187218213,4,0.031363511659806,56,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
0,1,1000,1000,0.09996490134994807,4,0.031819201725995616,64,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
1,1,1001,1001,0.09311090245174758,4,0.04103381642511694,36,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
2,1,1002,1002,0.095959406713505,4,0.04030402576489145,28,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
3,1,1003,1003,0.09277871674491356,4,0.044939009370814076,37,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
4,1,1004,1004,0.09242378716744903,4,0.039567149758451436,41,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
5,1,1005,1005,0.0890235816993471,4,0.039578099838966985,41,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
6,1,1006,1006,0.09735352589123136,4,0.040069135802466405,36,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
7,1,1007,1007,0.096452563101743,4,0.0360359429647531,50,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
8,1,1008,1008,0.10031692627206557,4,0.049194444444440544,24,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
9,1,1009,1009,0.09254355764214972,4,0.04410645247657008,34,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
10,1,1010,1010,0.09273051643192542,4,0.044597590361443284,28,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
11,1,1011,1011,0.09693801717408235,4,0.03960150295222431,37,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
12,1,1012,1012,0.09192571726656196,4,0.035050847457624545,47,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
13,1,1013,1013,0.09322524778299435,4,0.04449178045515034,35,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
14,1,1014,1014,0.09665781941191731,4,0.04007192699946038,44,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
15,1,1015,1015,0.09249347939488739,4,0.05842658160552561,17,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
16,1,1016,1016,0.09621275045537336,4,0.03489717514124058,62,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
17,1,1017,1017,0.09235054773082918,4,0.03132578209277015,53,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
18,1,1018,1018,0.09970238836967837,4,0.053634745536900064,14,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
19,1,1019,1019,0.09280438184663542,4,0.03957874396134975,34,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
20,1,1020,1020,0.09221324986958856,4,0.034947753564700035,48,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
21,1,1021,1021,0.0843863731656177,4,0.0407592055823911,28,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
22,1,1022,1022,0.0972998178506379,4,0.031414670981658954,44,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
23,1,1023,1023,0.09246927490871226,4,0.03947804616210149,52,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
24,1,1024,1024,0.0932809598330736,4,0.03602001614204753,51,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
25,1,1025,1025,0.09250453834115857,4,0.07065188704143399,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
26,1,1026,1026,0.09260219092331823,4,0.04058550724637411,44,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
27,1,1027,1027,0.10143966770508916,4,0.05312315480948182,22,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
28,1,1028,1028,0.09256922274387103,4,0.039574879227049164,41,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
29,1,1029,1029,0.08449454926624689,4,0.03974106280192946,34,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
30,1,1030,1030,0.0925529473135096,4,0.03957616747181647,46,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
31,1,1031,1031,0.0961550871714808,4,0.03036979503775361,60,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
32,1,1032,1032,0.0925930099113198,4,0.040196457326889146,35,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
33,1,1033,1033,0.09248847157016182,4,0.044601874163316846,38,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
34,1,1034,1034,0.09982679127725791,4,0.057646783625727394,14,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
35,1,1035,1035,0.09681103304709893,4,0.03592445520580845,48,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
36,1,1036,1036,0.09652105126203525,4,0.04025979602790897,46,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
37,1,1037,1037,0.09263328116849301,4,0.04023403113257884,35,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
38,1,1038,1038,0.08415597484276505,4,0.03614420231369064,41,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
39,1,1039,1039,0.09336338028169067,4,0.03639924670432859,44,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
40,1,1040,1040,0.10450142450142408,4,0.031778209277235514,54,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
41,1,1041,1041,0.08847142483660131,4,0.03539284369114648,44,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
42,1,1042,1042,0.09624709862086944,4,0.05304598987476428,24,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
43,1,1043,1043,0.09284047991653588,4,0.035333440946996975,42,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
44,1,1044,1044,0.09650085870413772,4,0.048636965811962085,32,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
45,1,1045,1045,0.10411686091686145,4,0.03993988191089437,69,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
46,1,1046,1046,0.10086209761163023,4,0.036010976594024635,57,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
47,1,1047,1047,0.09267104851330266,4,0.03958239398818819,36,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
48,1,1048,1048,0.1008795430944962,4,0.039583682232955275,39,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
49,1,1049,1049,0.09250954616588458,4,0.03957144390767253,45,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
0,2,1000,1000,0.11365796923076843,4,0.08159190624999979,2,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
1,2,1001,1001,0.08843871874999987,4,0.05267584126984182,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
2,2,1002,1002,0.17761897058823517,4,0.03224738709677444,12,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
3,2,1003,1003,0.11231292307692342,4,0.05308196825396849,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
4,2,1004,1004,0.11176975384615362,4,0.03233451612903271,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
5,2,1005,1005,0.15742808955223886,4,0.053164698412698885,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
6,2,1006,1006,0.11297704615384607,4,0.05335619047619056,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
7,2,1007,1007,0.11202252307692318,4,0.05844285714285735,5,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
8,2,1008,1008,0.11442264615384623,4,0.05999349206349236,11,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
9,2,1009,1009,0.08994574999999994,4,0.05778425396825382,4,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
10,2,1010,1010,0.13401942424242386,4,0.056741936507936463,10,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
11,2,1011,1011,0.1138898461538459,4,0.032338580645161596,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
12,2,1012,1012,0.13545899999999989,4,0.05371304761904738,8,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
13,2,1013,1013,0.13531884848484832,4,0.053281142857142916,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
14,2,1014,1014,0.11138947692307666,4,0.05992749206349213,8,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
15,2,1015,1015,0.11134972307692304,4,0.05390669841269835,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
16,2,1016,1016,0.13725715151515128,4,0.05739615873015902,8,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
17,2,1017,1017,0.11401092307692262,4,0.03009238709677442,11,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
18,2,1018,1018,0.11377381538461517,4,0.06046034920634935,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
19,2,1019,1019,0.15414337313432824,4,0.057585555555555445,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
